transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children,payee_norm,label
txn_0000939,user_0010,TARGET #6632,40.33,29-06-2024,Saturday,Clothing,3,0,TARGET,3
txn_0000940,user_0010,VCA ANIMAL HOSP,40.0,09-06-2024,Sunday,Pets,3,0,VCA ANIMAL HOSP,15
txn_0000941,user_0010,SEPHORA #1999,20.0,30-04-2024,Tuesday,Personal Care,3,0,SEPHORA,14
txn_0000942,user_0010,PRUDENTIAL INS,357.91,24-05-2024,Friday,Insurance,3,0,PRUDENTIAL INS,12
txn_0000943,user_0010,NEW YORK LIFE,95.71,08-06-2024,Saturday,Insurance,3,0,NEW YORK LIFE,12
txn_0000944,user_0010,STATE FARM LIFE,10.63,27-06-2024,Thursday,Insurance,3,0,STATE FARM LIFE,12
txn_0000945,user_0010,ROBINHOOD,364.81,11-04-2024,Thursday,Savings,3,0,ROBINHOOD,21
txn_0000946,user_0010,FIDELITY INVEST,99.44,21-05-2024,Tuesday,Savings,3,0,FIDELITY INVEST,21
txn_0000947,user_0010,SALVATION ARMY,40.0,04-06-2024,Tuesday,Charitable Giving,3,0,SALVATION ARMY,1
txn_0000948,user_0010,LANDLORD PAYMENT,575.0,16-04-2024,Tuesday,Rent / Mortgage,3,0,LANDLORD PAYMENT,20
txn_0000949,user_0010,TARGET #4471,48.0,23-04-2024,Tuesday,Household Supplies,3,0,TARGET,11
txn_0000950,user_0010,VENMO*PAYMENT,7.0,25-04-2024,Thursday,Other,3,0,VENMO,13
txn_0000951,user_0011,CHICK-FIL-A #4387,34.83,04-01-2024,Thursday,Dining Out,1,0,CHICK-FIL-A,4
txn_0000952,user_0011,SUBWAY #95404,69.29,04-01-2024,Thursday,Dining Out,1,0,SUBWAY,4
txn_0000953,user_0011,DOORDASH*S58YRE,35.56,04-01-2024,Thursday,Dining Out,1,0,DOORDASH,4
txn_0000954,user_0011,CHIPOTLE #1138,69.83,05-01-2024,Friday,Dining Out,1,0,CHIPOTLE,4
txn_0000955,user_0011,CHICK-FIL-A #5135,47.26,07-01-2024,Sunday,Dining Out,1,0,CHICK-FIL-A,4
txn_0000956,user_0011,PIZZA HUT #6004,59.88,08-01-2024,Monday,Dining Out,1,0,PIZZA HUT,4
txn_0000957,user_0011,APPLEBEES #5511,24.73,08-01-2024,Monday,Dining Out,1,0,APPLEBEES,4
txn_0000958,user_0011,DOORDASH*64QHKS,64.56,08-01-2024,Monday,Dining Out,1,0,DOORDASH,4
txn_0000959,user_0011,PIZZA HUT #7506,64.76,12-01-2024,Friday,Dining Out,1,0,PIZZA HUT,4
txn_0000960,user_0011,PIZZA HUT #2676,13.09,12-01-2024,Friday,Dining Out,1,0,PIZZA HUT,4
txn_0000961,user_0011,MCDONALDS #77045,32.67,16-01-2024,Tuesday,Dining Out,1,0,MCDONALDS,4
txn_0000962,user_0011,OLIVE GARDEN #7131,33.24,18-01-2024,Thursday,Dining Out,1,0,OLIVE GARDEN,4
txn_0000963,user_0011,DOMINOS #5631,28.89,21-01-2024,Sunday,Dining Out,1,0,DOMINOS,4
txn_0000964,user_0011,SUBWAY #99707,25.85,22-01-2024,Monday,Dining Out,1,0,SUBWAY,4
txn_0000965,user_0011,STARBUCKS #73142,36.95,23-01-2024,Tuesday,Dining Out,1,0,STARBUCKS,4
txn_0000966,user_0011,STARBUCKS #54077,62.28,23-01-2024,Tuesday,Dining Out,1,0,STARBUCKS,4
txn_0000967,user_0011,SUBWAY #93964,56.98,25-01-2024,Thursday,Dining Out,1,0,SUBWAY,4
txn_0000968,user_0011,PANERA BREAD #5536,47.01,25-01-2024,Thursday,Dining Out,1,0,PANERA BREAD,4
txn_0000969,user_0011,SUBWAY #95998,40.88,26-01-2024,Friday,Dining Out,1,0,SUBWAY,4
txn_0000970,user_0011,APPLEBEES #5895,34.6,26-01-2024,Friday,Dining Out,1,0,APPLEBEES,4
txn_0000971,user_0011,CHICK-FIL-A #3456,34.28,28-01-2024,Sunday,Dining Out,1,0,CHICK-FIL-A,4
txn_0000972,user_0011,DOMINOS #4937,18.04,28-01-2024,Sunday,Dining Out,1,0,DOMINOS,4
txn_0000973,user_0011,MCDONALDS #88647,44.86,31-01-2024,Wednesday,Dining Out,1,0,MCDONALDS,4
txn_0000974,user_0011,DOORDASH*XYZX9J,55.26,01-02-2024,Thursday,Dining Out,1,0,DOORDASH,4
txn_0000975,user_0011,DOORDASH*O0U93M,66.32,03-02-2024,Saturday,Dining Out,1,0,DOORDASH,4
txn_0000976,user_0011,APPLEBEES #4643,65.42,05-02-2024,Monday,Dining Out,1,0,APPLEBEES,4
txn_0000977,user_0011,OLIVE GARDEN #9759,43.32,06-02-2024,Tuesday,Dining Out,1,0,OLIVE GARDEN,4
txn_0000978,user_0011,OLIVE GARDEN #8794,15.16,12-02-2024,Monday,Dining Out,1,0,OLIVE GARDEN,4
txn_0000979,user_0011,OLIVE GARDEN #6873,26.45,14-02-2024,Wednesday,Dining Out,1,0,OLIVE GARDEN,4
txn_0000980,user_0011,DOMINOS #5918,41.67,14-02-2024,Wednesday,Dining Out,1,0,DOMINOS,4
txn_0000981,user_0011,CHIPOTLE #3967,29.98,17-02-2024,Saturday,Dining Out,1,0,CHIPOTLE,4
txn_0000982,user_0011,SUBWAY #22793,34.06,17-02-2024,Saturday,Dining Out,1,0,SUBWAY,4
txn_0000983,user_0011,UBER EATS*EJ31GY,32.37,17-02-2024,Saturday,Dining Out,1,0,UBER EATS,4
txn_0000984,user_0011,PANERA BREAD #2463,38.62,19-02-2024,Monday,Dining Out,1,0,PANERA BREAD,4
txn_0000985,user_0011,CHICK-FIL-A #6820,46.15,20-02-2024,Tuesday,Dining Out,1,0,CHICK-FIL-A,4
txn_0000986,user_0011,CHICK-FIL-A #6031,11.29,21-02-2024,Wednesday,Dining Out,1,0,CHICK-FIL-A,4
txn_0000987,user_0011,DOORDASH*2LJK4Q,25.8,22-02-2024,Thursday,Dining Out,1,0,DOORDASH,4
txn_0000988,user_0011,OLIVE GARDEN #2166,17.78,23-02-2024,Friday,Dining Out,1,0,OLIVE GARDEN,4
txn_0000989,user_0011,UBER EATS*6S5NKB,46.13,26-02-2024,Monday,Dining Out,1,0,UBER EATS,4
txn_0000990,user_0011,CHIPOTLE #3250,51.31,28-02-2024,Wednesday,Dining Out,1,0,CHIPOTLE,4
txn_0000991,user_0011,CHICK-FIL-A #6614,11.37,29-02-2024,Thursday,Dining Out,1,0,CHICK-FIL-A,4
txn_0000992,user_0011,DOORDASH*969F5G,63.26,01-03-2024,Friday,Dining Out,1,0,DOORDASH,4
txn_0000993,user_0011,STARBUCKS #73908,29.22,03-03-2024,Sunday,Dining Out,1,0,STARBUCKS,4
txn_0000994,user_0011,PANERA BREAD #3897,23.49,03-03-2024,Sunday,Dining Out,1,0,PANERA BREAD,4
txn_0000995,user_0011,PANERA BREAD #1950,54.49,05-03-2024,Tuesday,Dining Out,1,0,PANERA BREAD,4
txn_0000996,user_0011,MCDONALDS #69251,65.17,05-03-2024,Tuesday,Dining Out,1,0,MCDONALDS,4
txn_0000997,user_0011,SUBWAY #37444,46.73,06-03-2024,Wednesday,Dining Out,1,0,SUBWAY,4
txn_0000998,user_0011,DUNKIN #32099,4.67,08-03-2024,Friday,Dining Out,1,0,DUNKIN,4
txn_0000999,user_0011,PIZZA HUT #3595,0.47,11-03-2024,Monday,Dining Out,1,0,PIZZA HUT,4
txn_0001000,user_0011,UBER EATS*22EPPP,0.05,13-03-2024,Wednesday,Dining Out,1,0,UBER EATS,4
txn_0001009,user_0011,DUKE ENERGY,235.24,18-01-2024,Thursday,Utilities,1,0,DUKE ENERGY,26
txn_0001010,user_0011,DOMINION ENERGY,161.87,25-01-2024,Thursday,Utilities,1,0,DOMINION ENERGY,26
txn_0001011,user_0011,CON EDISON,72.29,13-02-2024,Tuesday,Utilities,1,0,CON EDISON,26
txn_0001012,user_0011,NATIONAL GRID,65.01,25-02-2024,Sunday,Utilities,1,0,NATIONAL GRID,26
txn_0001013,user_0011,NATIONAL GRID,400.83,03-03-2024,Sunday,Utilities,1,0,NATIONAL GRID,26
txn_0001014,user_0011,DUKE ENERGY,217.6,07-03-2024,Thursday,Utilities,1,0,DUKE ENERGY,26
txn_0001015,user_0011,NATIONAL GRID,165.16,17-03-2024,Sunday,Utilities,1,0,NATIONAL GRID,26
txn_0001016,user_0011,MINT MOBILE,162.13,07-01-2024,Sunday,Phone & Internet,1,0,MINT MOBILE,16
txn_0001017,user_0011,GOOGLE FI,136.14,07-01-2024,Sunday,Phone & Internet,1,0,GOOGLE FI,16
txn_0001018,user_0011,VERIZON*WIRELESS,60.42,07-01-2024,Sunday,Phone & Internet,1,0,VERIZON,16
txn_0001019,user_0011,SPECTRUM*73672398,95.99,02-02-2024,Friday,Phone & Internet,1,0,SPECTRUM,16
txn_0001020,user_0011,T-MOBILE*AUTO PAY,147.1,23-02-2024,Friday,Phone & Internet,1,0,T-MOBILE PAY,16
txn_0001021,user_0011,COMCAST XFINITY,36.73,09-03-2024,Saturday,Phone & Internet,1,0,COMCAST XFINITY,16
txn_0001022,user_0011,AT&T*BILL,109.34,20-03-2024,Wednesday,Phone & Internet,1,0,AT&T,16
txn_0001023,user_0011,SPECTRUM*66488410,12.15,24-03-2024,Sunday,Phone & Internet,1,0,SPECTRUM,16
txn_0001024,user_0011,BP #141319,82.23,14-01-2024,Sunday,Transport,1,0,BP,24
txn_0001025,user_0011,VALVOLINE #4402,82.3,15-01-2024,Monday,Transport,1,0,VALVOLINE,24
txn_0001026,user_0011,VALVOLINE #6416,47.76,26-01-2024,Friday,Transport,1,0,VALVOLINE,24
txn_0001027,user_0011,CHEVRON #102871,77.3,26-01-2024,Friday,Transport,1,0,CHEVRON,24
txn_0001028,user_0011,SHELL OIL 21945758,36.07,03-02-2024,Saturday,Transport,1,0,SHELL OIL,24
txn_0001029,user_0011,EXXON MOBIL 87061479,97.1,07-02-2024,Wednesday,Transport,1,0,EXXON MOBIL,24
txn_0001030,user_0011,VALVOLINE #3443,33.23,15-02-2024,Thursday,Transport,1,0,VALVOLINE,24
txn_0001031,user_0011,EXXON MOBIL 78679929,87.25,22-02-2024,Thursday,Transport,1,0,EXXON MOBIL,24
txn_0001032,user_0011,EXXON MOBIL 23594977,34.36,07-03-2024,Thursday,Transport,1,0,EXXON MOBIL,24
txn_0001033,user_0011,SUNOCO #775636,30.4,18-03-2024,Monday,Transport,1,0,SUNOCO,24
txn_0001034,user_0011,PLANNED PARENTHOOD,73.95,03-02-2024,Saturday,Healthcare,1,0,PLANNED PARENTHOOD,9
txn_0001035,user_0011,CVS PHARMACY #23082,141.05,07-02-2024,Wednesday,Healthcare,1,0,CVS PHARMACY,9
txn_0001036,user_0011,CIGNA HEALTH,804.6,06-01-2024,Saturday,Health Insurance,1,0,CIGNA HEALTH,8
txn_0001037,user_0011,KAISER HEALTH,89.4,07-02-2024,Wednesday,Health Insurance,1,0,KAISER HEALTH,8
txn_0001038,user_0011,BOWLERO #779,41.21,02-01-2024,Tuesday,Entertainment,1,0,BOWLERO,6
txn_0001039,user_0011,BOWLERO #436,73.61,06-01-2024,Saturday,Entertainment,1,0,BOWLERO,6
txn_0001040,user_0011,LIVE NATION,8.18,13-01-2024,Saturday,Entertainment,1,0,LIVE NATION,6
txn_0001041,user_0011,SPOTIFY USA,25.68,04-01-2024,Thursday,Streaming,1,0,SPOTIFY USA,22
txn_0001042,user_0011,AMAZON PRIME,27.01,06-01-2024,Saturday,Streaming,1,0,AMAZON PRIME,22
txn_0001043,user_0011,DISNEY PLUS,11.9,09-01-2024,Tuesday,Streaming,1,0,DISNEY PLUS,22
txn_0001044,user_0011,PEACOCK TV,22.13,17-01-2024,Wednesday,Streaming,1,0,PEACOCK TV,22
txn_0001045,user_0011,APPLE.COM/BILL,14.2,29-01-2024,Monday,Streaming,1,0,APPLE.COM/BILL,22
txn_0001046,user_0011,AMAZON PRIME,13.54,03-02-2024,Saturday,Streaming,1,0,AMAZON PRIME,22
txn_0001047,user_0011,HULU,8.5,13-02-2024,Tuesday,Streaming,1,0,HULU,22
txn_0001048,user_0011,PARAMOUNT PLUS,14.81,15-02-2024,Thursday,Streaming,1,0,PARAMOUNT PLUS,22
txn_0001049,user_0011,YOUTUBE PREMIUM,16.04,22-02-2024,Thursday,Streaming,1,0,YOUTUBE PREMIUM,22
txn_0001050,user_0011,NETFLIX.COM,24.39,26-02-2024,Monday,Streaming,1,0,NETFLIX.COM,22
txn_0001051,user_0011,NETFLIX.COM,21.18,02-03-2024,Saturday,Streaming,1,0,NETFLIX.COM,22
txn_0001052,user_0011,HULU,16.52,04-03-2024,Monday,Streaming,1,0,HULU,22
txn_0001053,user_0011,PARAMOUNT PLUS,15.28,07-03-2024,Thursday,Streaming,1,0,PARAMOUNT PLUS,22
txn_0001054,user_0011,PEACOCK TV,25.49,07-03-2024,Thursday,Streaming,1,0,PEACOCK TV,22
txn_0001055,user_0011,PEACOCK TV,9.67,08-03-2024,Friday,Streaming,1,0,PEACOCK TV,22
txn_0001056,user_0011,HULU,8.92,13-03-2024,Wednesday,Streaming,1,0,HULU,22
txn_0001057,user_0011,SPOTIFY USA,21.98,14-03-2024,Thursday,Streaming,1,0,SPOTIFY USA,22
txn_0001058,user_0011,PEACOCK TV,27.59,19-03-2024,Tuesday,Streaming,1,0,PEACOCK TV,22
txn_0001059,user_0011,APPLE.COM/BILL,24.58,20-03-2024,Wednesday,Streaming,1,0,APPLE.COM/BILL,22
txn_0001060,user_0011,DISNEY PLUS,8.28,24-03-2024,Sunday,Streaming,1,0,DISNEY PLUS,22
txn_0001061,user_0011,APPLE.COM/BILL,26.05,26-03-2024,Tuesday,Streaming,1,0,APPLE.COM/BILL,22
txn_0001062,user_0011,HBO MAX,3.83,27-03-2024,Wednesday,Streaming,1,0,HBO MAX,22
txn_0001063,user_0011,NETFLIX.COM,0.38,28-03-2024,Thursday,Streaming,1,0,NETFLIX.COM,22
txn_0001064,user_0011,PARAMOUNT PLUS,0.04,29-03-2024,Friday,Streaming,1,0,PARAMOUNT PLUS,22
txn_0001066,user_0011,AMAZON.COM*328W6U,123.7,05-01-2024,Friday,Clothing,1,0,AMAZON.COM,3
txn_0001067,user_0011,H&M #8474,90.7,16-01-2024,Tuesday,Clothing,1,0,H&M,3
txn_0001068,user_0011,TJMAXX #6953,174.88,10-02-2024,Saturday,Clothing,1,0,TJMAXX,3
txn_0001069,user_0011,AMAZON.COM*34L1VZ,33.14,21-02-2024,Wednesday,Clothing,1,0,AMAZON.COM,3
txn_0001070,user_0011,TJMAXX #8414,103.28,22-02-2024,Thursday,Clothing,1,0,TJMAXX,3
txn_0001071,user_0011,TARGET #2596,128.02,04-03-2024,Monday,Clothing,1,0,TARGET,3
txn_0001072,user_0011,H&M #4633,34.9,11-03-2024,Monday,Clothing,1,0,H&M,3
txn_0001073,user_0011,AMAZON.COM*M38KSZ,76.84,12-03-2024,Tuesday,Clothing,1,0,AMAZON.COM,3
txn_0001074,user_0011,AMAZON.COM*6R30OJ,8.54,25-03-2024,Monday,Clothing,1,0,AMAZON.COM,3
txn_0001075,user_0011,ABC FINE WINE #226,31.59,06-01-2024,Saturday,Alcohol,1,0,ABC FINE WINE,0
txn_0001076,user_0011,DRIZLY*ORDER,24.07,14-01-2024,Sunday,Alcohol,1,0,DRIZLY,0
txn_0001077,user_0011,DRIZLY*ORDER,97.22,25-01-2024,Thursday,Alcohol,1,0,DRIZLY,0
txn_0001078,user_0011,BINNY BEVERAGES,33.56,13-02-2024,Tuesday,Alcohol,1,0,BINNY BEVERAGES,0
txn_0001079,user_0011,ABC FINE WINE #616,94.46,22-03-2024,Friday,Alcohol,1,0,ABC FINE WINE,0
txn_0001080,user_0011,BEV MO #610,39.43,27-03-2024,Wednesday,Alcohol,1,0,BEV MO,0
txn_0001081,user_0011,ULTA BEAUTY #9328,12.31,07-01-2024,Sunday,Personal Care,1,0,ULTA BEAUTY,14
txn_0001082,user_0011,SUPERCUTS #3845,73.69,25-02-2024,Sunday,Personal Care,1,0,SUPERCUTS,14
txn_0001083,user_0011,WAYFAIR*ORDER,507.6,14-01-2024,Sunday,Home Improvement,1,0,WAYFAIR,10
txn_0001084,user_0011,IKEA #528,56.4,17-01-2024,Wednesday,Home Improvement,1,0,IKEA,10
txn_0001085,user_0011,PRUDENTIAL INS,412.01,05-02-2024,Monday,Insurance,1,0,PRUDENTIAL INS,12
txn_0001086,user_0011,STATE FARM LIFE,263.69,07-02-2024,Wednesday,Insurance,1,0,STATE FARM LIFE,12
txn_0001087,user_0011,STATE FARM LIFE,26.37,13-02-2024,Tuesday,Insurance,1,0,STATE FARM LIFE,12
txn_0001088,user_0011,PRUDENTIAL INS,2.93,20-02-2024,Tuesday,Insurance,1,0,PRUDENTIAL INS,12
txn_0001089,user_0011,BART TICKETS,26.5,02-01-2024,Tuesday,Public Transit,1,0,BART TICKETS,18
txn_0001090,user_0011,MBTA CHARLIE,37.57,07-01-2024,Sunday,Public Transit,1,0,MBTA CHARLIE,18
txn_0001091,user_0011,MTA*METROCARD,22.98,08-01-2024,Monday,Public Transit,1,0,MTA,18
txn_0001092,user_0011,UBER*TRIP,35.88,14-01-2024,Sunday,Public Transit,1,0,UBER,18
txn_0001093,user_0011,UBER*TRIP,24.36,15-01-2024,Monday,Public Transit,1,0,UBER,18
txn_0001094,user_0011,UBER*TRIP,15.24,19-01-2024,Friday,Public Transit,1,0,UBER,18
txn_0001095,user_0011,SEPTA TRANSIT,31.74,19-01-2024,Friday,Public Transit,1,0,SEPTA TRANSIT,18
txn_0001096,user_0011,MTA*METROCARD,24.59,21-01-2024,Sunday,Public Transit,1,0,MTA,18
txn_0001097,user_0011,MTA*METROCARD,11.48,26-01-2024,Friday,Public Transit,1,0,MTA,18
txn_0001098,user_0011,MBTA CHARLIE,11.18,27-01-2024,Saturday,Public Transit,1,0,MBTA CHARLIE,18
txn_0001099,user_0011,BART TICKETS,30.86,29-01-2024,Monday,Public Transit,1,0,BART TICKETS,18
txn_0001100,user_0011,LYFT*RIDE,29.78,02-02-2024,Friday,Public Transit,1,0,LYFT,18
txn_0001101,user_0011,BART TICKETS,38.93,04-02-2024,Sunday,Public Transit,1,0,BART TICKETS,18
txn_0001102,user_0011,SEPTA TRANSIT,8.17,06-02-2024,Tuesday,Public Transit,1,0,SEPTA TRANSIT,18
txn_0001103,user_0011,BART TICKETS,30.71,07-02-2024,Wednesday,Public Transit,1,0,BART TICKETS,18
txn_0001104,user_0011,BART TICKETS,41.03,19-02-2024,Monday,Public Transit,1,0,BART TICKETS,18
txn_0001105,user_0011,MBTA CHARLIE,9.93,24-02-2024,Saturday,Public Transit,1,0,MBTA CHARLIE,18
txn_0001106,user_0011,LYFT*RIDE,24.16,27-02-2024,Tuesday,Public Transit,1,0,LYFT,18
txn_0001107,user_0011,WMATA SMARTRIP,27.84,07-03-2024,Thursday,Public Transit,1,0,WMATA SMARTRIP,18
txn_0001108,user_0011,CTA VENTRA,12.66,09-03-2024,Saturday,Public Transit,1,0,CTA VENTRA,18
txn_0001109,user_0011,WMATA SMARTRIP,1.27,11-03-2024,Monday,Public Transit,1,0,WMATA SMARTRIP,18
txn_0001110,user_0011,WMATA SMARTRIP,0.13,12-03-2024,Tuesday,Public Transit,1,0,WMATA SMARTRIP,18
txn_0001111,user_0011,CTA VENTRA,0.01,12-03-2024,Tuesday,Public Transit,1,0,CTA VENTRA,18
txn_0001116,user_0011,UNITED AIRLINES,649.99,01-01-2024,Monday,Travel,1,0,UNITED AIRLINES,25
txn_0001117,user_0011,EXPEDIA*HOTEL,197.87,02-02-2024,Friday,Travel,1,0,EXPEDIA,25
txn_0001118,user_0011,AIRBNB*B7V1W4,399.14,15-03-2024,Friday,Travel,1,0,AIRBNB,25
txn_0001119,user_0011,LANDLORD PAYMENT,1305.0,08-02-2024,Thursday,Rent / Mortgage,1,0,LANDLORD PAYMENT,20
txn_0001120,user_0011,AMAZON.COM*8G8TAC,90.99,04-01-2024,Thursday,Household Supplies,1,0,AMAZON.COM,11
txn_0001121,user_0011,BED BATH BEYOND,67.02,06-01-2024,Saturday,Household Supplies,1,0,BED BATH BEYOND,11
txn_0001122,user_0011,BED BATH BEYOND,19.29,15-01-2024,Monday,Household Supplies,1,0,BED BATH BEYOND,11
txn_0001123,user_0011,CONTAINER STORE,82.77,31-01-2024,Wednesday,Household Supplies,1,0,CONTAINER STORE,11
txn_0001124,user_0011,TARGET #7950,64.54,01-02-2024,Thursday,Household Supplies,1,0,TARGET,11
txn_0001125,user_0011,CONTAINER STORE,107.7,02-02-2024,Friday,Household Supplies,1,0,CONTAINER STORE,11
txn_0001126,user_0011,AMAZON.COM*H350P3,64.06,11-02-2024,Sunday,Household Supplies,1,0,AMAZON.COM,11
txn_0001127,user_0011,AMAZON.COM*0FQLDB,90.63,14-02-2024,Wednesday,Household Supplies,1,0,AMAZON.COM,11
txn_0001128,user_0011,CONTAINER STORE,27.94,17-02-2024,Saturday,Household Supplies,1,0,CONTAINER STORE,11
txn_0001129,user_0011,WALMART #2154,66.31,19-02-2024,Monday,Household Supplies,1,0,WALMART,11
txn_0001130,user_0011,DOLLAR TREE #39837,52.34,27-02-2024,Tuesday,Household Supplies,1,0,DOLLAR TREE,11
txn_0001131,user_0011,WALMART #7678,46.94,27-02-2024,Tuesday,Household Supplies,1,0,WALMART,11
txn_0001132,user_0011,DOLLAR GENERAL #69129,100.34,04-03-2024,Monday,Household Supplies,1,0,DOLLAR GENERAL,11
txn_0001133,user_0011,BED BATH BEYOND,78.33,06-03-2024,Wednesday,Household Supplies,1,0,BED BATH BEYOND,11
txn_0001134,user_0011,DOLLAR GENERAL #66757,45.11,06-03-2024,Wednesday,Household Supplies,1,0,DOLLAR GENERAL,11
txn_0001135,user_0011,WALMART #1276,41.36,06-03-2024,Wednesday,Household Supplies,1,0,WALMART,11
txn_0001136,user_0011,DOLLAR GENERAL #98250,107.03,07-03-2024,Thursday,Household Supplies,1,0,DOLLAR GENERAL,11
txn_0001137,user_0011,AMAZON.COM*TXW1VZ,35.19,10-03-2024,Sunday,Household Supplies,1,0,AMAZON.COM,11
txn_0001138,user_0011,AMAZON.COM*MSKYVK,3.52,19-03-2024,Tuesday,Household Supplies,1,0,AMAZON.COM,11
txn_0001139,user_0011,DOLLAR GENERAL #59992,0.35,20-03-2024,Wednesday,Household Supplies,1,0,DOLLAR GENERAL,11
txn_0001140,user_0011,DOLLAR GENERAL #96602,0.04,23-03-2024,Saturday,Household Supplies,1,0,DOLLAR GENERAL,11
txn_0001143,user_0011,PROPERTY TAX PMT,600.0,19-01-2024,Friday,Property Tax,1,0,PROPERTY TAX PMT,17
txn_0001144,user_0012,DUNKIN #73916,67.4,02-07-2024,Tuesday,Dining Out,2,1,DUNKIN,4
txn_0001145,user_0012,CHICK-FIL-A #2029,9.68,03-07-2024,Wednesday,Dining Out,2,1,CHICK-FIL-A,4
txn_0001146,user_0012,SUBWAY #58422,62.36,04-07-2024,Thursday,Dining Out,2,1,SUBWAY,4
txn_0001147,user_0012,CHICK-FIL-A #1701,17.62,06-07-2024,Saturday,Dining Out,2,1,CHICK-FIL-A,4
txn_0001148,user_0012,OLIVE GARDEN #4387,11.55,10-07-2024,Wednesday,Dining Out,2,1,OLIVE GARDEN,4
txn_0001149,user_0012,DOMINOS #6918,43.94,10-07-2024,Wednesday,Dining Out,2,1,DOMINOS,4
txn_0001150,user_0012,DOORDASH*QQB9LZ,33.04,11-07-2024,Thursday,Dining Out,2,1,DOORDASH,4
txn_0001151,user_0012,DOMINOS #5480,42.4,12-07-2024,Friday,Dining Out,2,1,DOMINOS,4
txn_0001152,user_0012,APPLEBEES #5314,14.19,18-07-2024,Thursday,Dining Out,2,1,APPLEBEES,4
txn_0001153,user_0012,PIZZA HUT #9918,21.81,18-07-2024,Thursday,Dining Out,2,1,PIZZA HUT,4
txn_0001154,user_0012,PIZZA HUT #3848,54.23,18-07-2024,Thursday,Dining Out,2,1,PIZZA HUT,4
txn_0001155,user_0012,DOORDASH*XNX4SN,53.28,19-07-2024,Friday,Dining Out,2,1,DOORDASH,4
txn_0001156,user_0012,CHICK-FIL-A #9460,21.92,20-07-2024,Saturday,Dining Out,2,1,CHICK-FIL-A,4
txn_0001157,user_0012,DOORDASH*M5RRVS,64.24,22-07-2024,Monday,Dining Out,2,1,DOORDASH,4
txn_0001158,user_0012,CHIPOTLE #8207,60.94,22-07-2024,Monday,Dining Out,2,1,CHIPOTLE,4
txn_0001159,user_0012,CHIPOTLE #4768,17.69,23-07-2024,Tuesday,Dining Out,2,1,CHIPOTLE,4
txn_0001160,user_0012,STARBUCKS #77441,20.22,26-07-2024,Friday,Dining Out,2,1,STARBUCKS,4
txn_0001161,user_0012,OLIVE GARDEN #5600,46.63,28-07-2024,Sunday,Dining Out,2,1,OLIVE GARDEN,4
txn_0001162,user_0012,CHICK-FIL-A #3461,24.42,29-07-2024,Monday,Dining Out,2,1,CHICK-FIL-A,4
txn_0001163,user_0012,CHIPOTLE #3578,15.99,29-07-2024,Monday,Dining Out,2,1,CHIPOTLE,4
txn_0001164,user_0012,PANERA BREAD #2938,49.93,31-07-2024,Wednesday,Dining Out,2,1,PANERA BREAD,4
txn_0001165,user_0012,OLIVE GARDEN #4773,43.6,03-08-2024,Saturday,Dining Out,2,1,OLIVE GARDEN,4
txn_0001166,user_0012,DOORDASH*3ZRRHF,12.32,03-08-2024,Saturday,Dining Out,2,1,DOORDASH,4
txn_0001167,user_0012,DOORDASH*ABUFWB,54.81,05-08-2024,Monday,Dining Out,2,1,DOORDASH,4
txn_0001168,user_0012,PIZZA HUT #3406,69.39,07-08-2024,Wednesday,Dining Out,2,1,PIZZA HUT,4
txn_0001169,user_0012,MCDONALDS #31802,42.48,09-08-2024,Friday,Dining Out,2,1,MCDONALDS,4
txn_0001170,user_0012,SUBWAY #33597,48.33,15-08-2024,Thursday,Dining Out,2,1,SUBWAY,4
txn_0001171,user_0012,DOMINOS #7642,13.46,16-08-2024,Friday,Dining Out,2,1,DOMINOS,4
txn_0001172,user_0012,PIZZA HUT #1305,49.97,16-08-2024,Friday,Dining Out,2,1,PIZZA HUT,4
txn_0001173,user_0012,APPLEBEES #5644,24.29,20-08-2024,Tuesday,Dining Out,2,1,APPLEBEES,4
txn_0001174,user_0012,STARBUCKS #38389,21.04,20-08-2024,Tuesday,Dining Out,2,1,STARBUCKS,4
txn_0001175,user_0012,UBER EATS*VQRHOF,44.42,21-08-2024,Wednesday,Dining Out,2,1,UBER EATS,4
txn_0001176,user_0012,PIZZA HUT #3979,67.04,27-08-2024,Tuesday,Dining Out,2,1,PIZZA HUT,4
txn_0001177,user_0012,PIZZA HUT #9369,30.79,29-08-2024,Thursday,Dining Out,2,1,PIZZA HUT,4
txn_0001178,user_0012,SUBWAY #31983,49.95,31-08-2024,Saturday,Dining Out,2,1,SUBWAY,4
txn_0001179,user_0012,APPLEBEES #6614,23.31,01-09-2024,Sunday,Dining Out,2,1,APPLEBEES,4
txn_0001180,user_0012,UBER EATS*VCNEAS,26.39,03-09-2024,Tuesday,Dining Out,2,1,UBER EATS,4
txn_0001181,user_0012,DOMINOS #7877,13.26,03-09-2024,Tuesday,Dining Out,2,1,DOMINOS,4
txn_0001182,user_0012,CHIPOTLE #2577,20.8,03-09-2024,Tuesday,Dining Out,2,1,CHIPOTLE,4
txn_0001183,user_0012,CHIPOTLE #8796,38.64,04-09-2024,Wednesday,Dining Out,2,1,CHIPOTLE,4
txn_0001184,user_0012,PIZZA HUT #1639,29.03,04-09-2024,Wednesday,Dining Out,2,1,PIZZA HUT,4
txn_0001185,user_0012,DUNKIN #79655,49.22,07-09-2024,Saturday,Dining Out,2,1,DUNKIN,4
